delivery_id,part_id,source_warehouse,destination_site,destination_lat,destination_lon,order_date,planned_delivery_date,actual_delivery_date,quantity,transport_mode,delivery_cost,delivery_status,distance_km
DEL001272,SP00087,WH02,Site_B,27.050724,77.940218,2025-04-19,2025-04-20,2025-04-23,9,Express,8407.22,Delivered,527.99
DEL001273,SP00121,WH02,Site_A,26.978192,78.627284,2025-04-24,2025-04-25,2025-04-25,8,Express,7912.36,Delivered,495.57
DEL001274,SP00130,WH04,Site_E,21.143279,88.527757,2025-04-25,2025-04-27,2025-04-27,8,Air,5263.51,Delivered,403.91
DEL001275,SP00124,WH05,Site_B,17.361921,75.626396,2025-04-25,2025-04-30,2025-04-30,9,Road,4858.87,Delivered,611.14
DEL001276,SP00159,WH05,Site_D,18.537709,71.946698,2025-04-25,2025-04-27,2025-04-26,8,Air,6024.86,Delivered,490.63
DEL001277,SP00182,WH05,Site_E,17.149515,73.698986,2025-04-25,2025-04-27,2025-04-26,8,Air,4738.85,Delivered,392.56
DEL001278,SP00068,WH04,Site_E,21.16932,87.347339,2025-04-25,2025-04-27,2025-04-30,2,Air,8728.72,Delivered,775.77
DEL001279,SP00044,WH02,Site_A,29.298818,76.103561,2025-04-29,2025-04-30,2025-05-01,10,Express,8081.89,Delivered,554.47
DEL001280,SP00170,WH03,Site_A,14.86451,80.955093,2025-04-29,2025-05-01,2025-05-02,3,Air,2384.48,Delivered,203.88
DEL001281,SP00123,WH05,Site_A,19.13071,75.672316,2025-04-29,2025-04-30,2025-04-29,9,Express,9718.03,Delivered,644.65
DEL001282,SP00188,WH04,Site_D,23.106218,86.777614,2025-04-29,2025-05-02,2025-05-05,5,Road,982.94,Delivered,122.0
DEL001283,SP00008,WH04,Site_D,23.913061,89.507941,2025-04-30,2025-05-01,2025-05-04,5,Express,10871.09,Delivered,700.34
DEL001284,SP00039,WH05,Site_C,19.312513,74.093158,2025-04-30,2025-05-02,2025-05-02,5,Air,4636.56,Delivered,386.42
DEL001285,SP00002,WH03,Site_A,14.975871,79.593085,2025-04-30,2025-05-02,2025-05-05,8,Air,9649.44,Delivered,759.48
DEL001286,SP00003,WH05,Site_A,18.406692,72.175473,2025-05-02,2025-05-04,2025-05-03,2,Air,8673.41,Delivered,682.76
DEL001287,SP00005,WH02,Site_C,27.160831,77.53274,2025-05-02,2025-05-08,2025-05-09,7,Road,3876.41,Delivered,476.86
DEL001288,SP00156,WH04,Site_A,20.928042,90.238953,2025-05-04,2025-05-05,2025-05-06,7,Express,10239.2,Delivered,712.92
DEL001289,SP00035,WH05,Site_C,19.373589,71.932268,2025-05-04,2025-05-09,2025-05-10,2,Road,696.52,Delivered,85.37
DEL001290,SP00149,WH02,Site_D,27.85849,77.406197,2025-05-04,2025-05-06,2025-05-05,7,Air,2033.58,Delivered,185.61
DEL001291,SP00109,WH04,Site_C,20.627301,88.279067,2025-05-04,2025-05-05,2025-05-08,3,Express,4164.36,Delivered,253.76
DEL001292,SP00135,WH03,Site_E,12.157706,79.907138,2025-05-04,2025-05-10,2025-05-09,4,Road,5381.22,Delivered,737.18
DEL001293,SP00008,WH02,Site_C,29.02423,78.184064,2025-05-09,2025-05-10,2025-05-10,9,Express,6331.17,Delivered,409.47
DEL001294,SP00116,WH03,Site_E,11.897826,81.174205,2025-05-09,2025-05-10,2025-05-11,6,Express,12555.26,Delivered,772.77
DEL001295,SP00113,WH04,Site_C,20.849323,89.226128,2025-05-11,2025-05-18,2025-05-19,4,Road,2641.8,Delivered,356.35
DEL001296,SP00099,WH03,Site_E,12.186137,80.538537,2025-05-11,2025-05-14,2025-05-16,8,Road,2530.32,Delivered,313.06
DEL001297,SP00059,WH04,Site_D,23.759336,89.404241,2025-05-14,2025-05-16,2025-05-19,2,Air,3373.54,Delivered,281.01
DEL001298,SP00029,WH05,Site_E,19.236547,72.423567,2025-05-14,2025-05-15,2025-05-17,7,Express,9887.86,Delivered,684.33
DEL001299,SP00125,WH04,Site_B,24.289361,87.801403,2025-05-14,2025-05-16,2025-05-19,9,Air,2439.12,Delivered,213.47
DEL001300,SP00039,WH04,Site_C,24.350057,88.31167,2025-05-14,2025-05-20,2025-05-21,5,Road,6530.48,Delivered,751.63
DEL001301,SP00114,WH02,Site_C,28.77512,77.478659,2025-05-15,2025-05-17,2025-05-17,4,Air,6664.95,Delivered,595.74
DEL001302,SP00117,WH04,Site_A,22.160147,87.292747,2025-05-15,2025-05-22,2025-05-21,2,Road,5775.75,Delivered,701.26
DEL001303,SP00029,WH02,Site_B,28.66151,75.556054,2025-05-15,2025-05-16,2025-05-19,1,Express,3127.68,Delivered,192.35
DEL001304,SP00071,WH04,Site_B,23.351643,89.605107,2025-05-15,2025-05-20,2025-05-22,4,Road,6243.52,Delivered,774.72
DEL001305,SP00051,WH04,Site_C,22.752892,88.082394,2025-05-17,2025-05-21,2025-05-23,1,Road,4037.44,Delivered,486.18
DEL001306,SP00068,WH01,Site_D,20.721809,72.92596,2025-05-20,2025-05-21,2025-05-22,8,Express,4022.72,Delivered,282.81
DEL001307,SP00087,WH03,Site_D,12.024921,78.754478,2025-05-20,2025-05-25,2025-05-28,5,Road,4665.0,Delivered,638.84
DEL001308,SP00047,WH04,Site_B,21.302781,90.296398,2025-05-20,2025-05-26,2025-05-26,7,Road,2234.48,Delivered,284.57
DEL001309,SP00046,WH02,Site_A,29.854533,77.093777,2025-05-25,2025-05-26,2025-05-26,2,Express,7713.3,Delivered,480.3
DEL001310,SP00067,WH04,Site_A,24.403971,88.659611,2025-05-25,2025-05-30,2025-05-29,3,Road,1869.66,Delivered,235.91
DEL001311,SP00049,WH05,Site_C,17.581388,75.850041,2025-05-27,2025-06-02,2025-06-01,7,Road,3852.7,Delivered,518.89
DEL001312,SP00118,WH03,Site_E,11.223522,79.293038,2025-05-27,2025-06-02,2025-06-04,9,Road,3734.14,Delivered,482.52
DEL001313,SP00070,WH05,Site_C,17.310309,75.021111,2025-05-27,2025-05-29,2025-05-30,9,Air,3789.16,Delivered,339.12
DEL001314,SP00006,WH04,Site_B,21.607369,89.721921,2025-05-27,2025-05-29,2025-05-31,4,Air,8773.73,Delivered,774.58
DEL001315,SP00062,WH02,Site_D,26.871439,78.016592,2025-05-27,2025-05-30,2025-06-01,3,Road,1926.9,Delivered,254.31
DEL001316,SP00011,WH05,Site_E,19.102339,72.043569,2025-05-29,2025-05-30,2025-05-30,2,Express,2149.05,Delivered,140.65
DEL001317,SP00176,WH01,Site_A,20.084081,71.312144,2025-05-29,2025-06-03,2025-06-03,8,Road,1256.19,Delivered,152.04
DEL001318,SP00025,WH02,Site_A,28.095881,78.407267,2025-06-02,2025-06-04,2025-06-06,8,Air,5863.91,Delivered,538.5
DEL001319,SP00140,WH02,Site_D,29.772851,76.045301,2025-06-02,2025-06-04,2025-06-04,6,Air,5988.86,Delivered,544.71
DEL001320,SP00183,WH01,Site_B,18.570953,71.835284,2025-06-02,2025-06-07,2025-06-09,3,Road,2165.22,Delivered,290.88
DEL001321,SP00043,WH02,Site_A,26.846413,77.547773,2025-06-05,2025-06-07,2025-06-10,10,Air,3664.27,Delivered,280.15
DEL001322,SP00133,WH04,Site_A,23.158345,87.886303,2025-06-05,2025-06-10,2025-06-13,6,Road,3716.74,Delivered,504.86
DEL001323,SP00154,WH04,Site_A,22.748873,89.837208,2025-06-05,2025-06-10,2025-06-09,5,Road,4508.03,Delivered,516.63
DEL001324,SP00097,WH01,Site_D,20.287703,72.218317,2025-06-05,2025-06-06,2025-06-07,10,Express,815.65,Delivered,55.84
DEL001325,SP00087,WH01,Site_C,19.8802,73.141961,2025-06-08,2025-06-09,2025-06-11,6,Express,5915.81,Delivered,400.12
DEL001326,SP00107,WH02,Site_B,27.34586,76.269423,2025-06-08,2025-06-11,2025-06-12,3,Road,687.51,Delivered,84.05
DEL001327,SP00146,WH02,Site_B,26.805522,75.46054,2025-06-08,2025-06-10,2025-06-12,10,Air,866.88,Delivered,69.22
DEL001328,SP00060,WH05,Site_B,17.203052,72.249672,2025-06-08,2025-06-10,2025-06-12,3,Air,6639.76,Delivered,609.09
DEL001329,SP00038,WH03,Site_E,11.832419,80.341932,2025-06-09,2025-06-12,2025-06-15,6,Road,1215.57,Delivered,153.07
DEL001330,SP00113,WH03,Site_D,13.130984,79.114723,2025-06-09,2025-06-10,2025-06-10,3,Express,1875.47,Delivered,132.79
DEL001331,SP00110,WH04,Site_D,23.38411,87.267482,2025-06-09,2025-06-10,2025-06-10,2,Express,6297.94,Delivered,419.77
DEL001332,SP00095,WH05,Site_B,18.576433,75.242038,2025-06-10,2025-06-12,2025-06-13,6,Air,3864.17,Delivered,319.87
DEL001333,SP00102,WH04,Site_A,23.807299,87.658369,2025-06-10,2025-06-17,2025-06-18,6,Road,4599.73,Delivered,602.66
DEL001334,SP00108,WH01,Site_D,18.068579,74.595996,2025-06-10,2025-06-12,2025-06-15,3,Air,3449.95,Delivered,266.7
DEL001335,SP00131,WH02,Site_D,26.71321,77.264775,2025-06-10,2025-06-16,2025-06-15,5,Road,2230.1,Delivered,270.63
DEL001336,SP00026,WH02,Site_E,27.905114,75.719332,2025-06-10,2025-06-12,2025-06-11,7,Air,7433.77,Delivered,609.85
DEL001337,SP00154,WH02,Site_C,29.502232,77.398396,2025-06-11,2025-06-13,2025-06-14,1,Air,1044.89,Delivered,86.57
DEL001338,SP00117,WH03,Site_C,14.554398,79.079016,2025-06-11,2025-06-16,2025-06-17,6,Road,2197.98,Delivered,304.82
DEL001339,SP00121,WH05,Site_D,20.10843,74.498003,2025-06-11,2025-06-13,2025-06-16,6,Air,2111.69,Delivered,185.67
DEL001340,SP00040,WH04,Site_E,23.957896,90.045772,2025-06-11,2025-06-18,2025-06-17,9,Road,3149.99,Delivered,405.58
DEL001341,SP00153,WH03,Site_C,12.031428,79.502597,2025-06-15,2025-06-16,2025-06-18,6,Express,1037.42,Delivered,72.62
DEL001342,SP00118,WH03,Site_B,14.729814,78.980341,2025-06-16,2025-06-21,2025-06-20,4,Road,5827.59,Delivered,739.12
DEL001343,SP00162,WH02,Site_C,27.900689,75.720877,2025-06-17,2025-06-20,2025-06-21,5,Road,1066.97,Delivered,126.96
DEL001344,SP00098,WH03,Site_D,11.247442,80.777804,2025-06-17,2025-06-18,2025-06-19,1,Express,11119.76,Delivered,757.28
DEL001345,SP00015,WH01,Site_D,20.703102,73.416476,2025-06-17,2025-06-24,2025-06-26,7,Road,1815.92,Delivered,209.72
DEL001346,SP00065,WH02,Site_C,27.943697,75.599641,2025-06-17,2025-06-20,2025-06-21,8,Road,2628.96,Delivered,331.96
DEL001347,SP00152,WH03,Site_B,14.481807,80.570666,2025-06-17,2025-06-22,2025-06-23,7,Road,2162.11,Delivered,245.71
DEL001348,SP00080,WH05,Site_A,20.47597,72.703149,2025-06-19,2025-06-20,2025-06-19,9,Express,7956.82,Delivered,573.54
DEL001349,SP00147,WH01,Site_B,20.932889,71.040469,2025-06-19,2025-06-20,2025-06-22,9,Express,6205.66,Delivered,457.03
DEL001350,SP00043,WH01,Site_E,20.864604,73.840642,2025-06-19,2025-06-26,2025-06-29,2,Road,5460.69,Delivered,636.88
DEL001351,SP00085,WH03,Site_D,12.694484,81.370424,2025-06-19,2025-06-20,2025-06-19,7,Express,6361.01,Delivered,389.66
DEL001352,SP00171,WH02,Site_A,29.347317,76.295901,2025-06-19,2025-06-20,2025-06-20,7,Express,2891.51,Delivered,199.95
DEL001353,SP00037,WH05,Site_A,19.175732,73.818221,2025-06-21,2025-06-28,2025-06-27,5,Road,4673.74,Delivered,641.37
DEL001354,SP00165,WH04,Site_E,21.369562,88.747603,2025-06-21,2025-06-23,2025-06-26,10,Air,3127.83,Delivered,259.55
DEL001355,SP00006,WH02,Site_C,29.329759,77.163515,2025-06-21,2025-06-23,2025-06-26,4,Air,3361.13,Delivered,261.41
DEL001356,SP00087,WH03,Site_C,15.001146,81.157335,2025-06-21,2025-06-26,2025-06-26,9,Road,455.32,Delivered,59.52
DEL001357,SP00039,WH03,Site_A,11.693865,78.341552,2025-06-21,2025-06-23,2025-06-23,3,Air,2201.54,Delivered,203.35
DEL001358,SP00072,WH02,Site_C,26.946265,75.544469,2025-06-24,2025-06-26,2025-06-27,6,Air,2589.35,Delivered,221.84
DEL001359,SP00154,WH04,Site_A,21.95505,88.86769,2025-06-24,2025-06-30,2025-07-02,5,Road,886.98,Delivered,118.98
DEL001360,SP00115,WH03,Site_A,11.636901,79.493413,2025-06-24,2025-06-26,2025-06-28,5,Air,4418.58,Delivered,358.92
DEL001361,SP00184,WH01,Site_D,17.435172,70.941183,2025-06-24,2025-06-25,2025-06-25,5,Express,1231.41,Delivered,80.2
DEL001362,SP00167,WH02,Site_C,30.412312,77.728007,2025-06-24,2025-07-01,2025-07-04,7,Road,3106.79,Delivered,407.42
DEL001363,SP00062,WH02,Site_A,29.682508,75.463403,2025-06-25,2025-06-27,2025-06-30,1,Air,4857.89,Delivered,416.25
DEL001364,SP00001,WH02,Site_B,28.47126,79.068338,2025-06-25,2025-07-01,2025-07-01,8,Road,2687.69,Delivered,357.57
DEL001365,SP00186,WH01,Site_E,17.841966,72.107266,2025-06-25,2025-06-27,2025-06-26,1,Air,5049.88,Delivered,464.98
DEL001366,SP00157,WH02,Site_D,30.400947,75.776487,2025-06-25,2025-06-28,2025-06-28,8,Road,1425.41,Delivered,182.73
DEL001367,SP00050,WH04,Site_D,22.065551,88.692637,2025-06-26,2025-07-02,2025-07-05,5,Road,6006.24,Delivered,782.34
DEL001368,SP00173,WH02,Site_D,27.221424,77.11425,2025-06-26,2025-06-30,2025-06-29,3,Road,3745.54,Delivered,425.95
DEL001369,SP00139,WH04,Site_E,21.586606,89.965029,2025-06-26,2025-06-28,2025-06-27,5,Air,5722.61,Delivered,523.48
DEL001370,SP00165,WH01,Site_A,20.622131,74.808133,2025-06-26,2025-06-27,2025-06-30,4,Express,5987.67,Delivered,404.64
DEL001371,SP00111,WH02,Site_E,28.37429,78.995857,2025-06-27,2025-06-28,2025-07-01,10,Express,9560.35,Delivered,619.59
DEL001372,SP00016,WH05,Site_C,18.644838,75.103672,2025-06-29,2025-06-30,2025-07-03,2,Express,5602.9,Delivered,388.57
DEL001373,SP00079,WH02,Site_B,30.365362,76.479137,2025-06-29,2025-06-30,2025-06-30,4,Express,7973.17,Delivered,492.9
DEL001374,SP00019,WH01,Site_B,19.893453,74.242338,2025-07-02,2025-07-09,2025-07-10,8,Road,5346.02,Delivered,732.81
DEL001375,SP00024,WH05,Site_D,18.303606,74.517697,2025-07-02,2025-07-03,2025-07-04,4,Express,4111.08,Delivered,258.27
DEL001376,SP00175,WH04,Site_E,22.104366,88.287717,2025-07-02,2025-07-04,2025-07-05,2,Air,5436.6,Delivered,476.95
DEL001377,SP00070,WH04,Site_E,20.630454,90.159752,2025-07-02,2025-07-06,2025-07-05,2,Road,2555.58,Delivered,329.25
DEL001378,SP00172,WH03,Site_D,12.504306,80.432867,2025-07-02,2025-07-03,2025-07-03,9,Express,1571.34,Delivered,104.2
DEL001379,SP00081,WH05,Site_A,18.731035,72.548979,2025-07-03,2025-07-04,2025-07-05,2,Express,2294.05,Delivered,161.11
DEL001380,SP00097,WH01,Site_E,18.390711,71.537887,2025-07-03,2025-07-04,2025-07-05,5,Express,4258.97,Delivered,292.01
DEL001381,SP00079,WH02,Site_A,27.540233,76.981082,2025-07-03,2025-07-06,2025-07-05,4,Road,3918.15,Delivered,459.39
DEL001382,SP00058,WH02,Site_A,28.583396,78.500557,2025-07-03,2025-07-05,2025-07-08,5,Air,2099.07,Delivered,191.02
DEL001383,SP00124,WH02,Site_C,30.498678,76.858253,2025-07-03,2025-07-08,2025-07-09,6,Road,3249.49,Delivered,378.67
DEL001384,SP00190,WH03,Site_E,14.1134,79.045829,2025-07-04,2025-07-09,2025-07-10,8,Road,785.77,Delivered,100.39
DEL001385,SP00074,WH01,Site_A,19.198749,74.711335,2025-07-04,2025-07-06,2025-07-09,7,Air,3858.09,Delivered,328.67
DEL001386,SP00142,WH03,Site_B,12.425751,80.961998,2025-07-04,2025-07-06,2025-07-08,9,Air,1404.14,Delivered,119.72
DEL001387,SP00040,WH02,Site_A,27.010261,75.969207,2025-07-04,2025-07-07,2025-07-09,5,Road,780.83,Delivered,89.74
DEL001388,SP00072,WH04,Site_C,21.074652,90.215065,2025-07-06,2025-07-07,2025-07-08,4,Express,10559.4,Delivered,646.28
DEL001389,SP00151,WH04,Site_C,22.194394,89.587286,2025-07-06,2025-07-07,2025-07-08,2,Express,1680.83,Delivered,111.01
DEL001390,SP00148,WH01,Site_E,20.498858,70.989298,2025-07-07,2025-07-09,2025-07-09,1,Air,3642.56,Delivered,293.86
DEL001391,SP00196,WH02,Site_E,27.796941,75.740516,2025-07-07,2025-07-08,2025-07-10,7,Express,9907.06,Delivered,635.9
DEL001392,SP00157,WH01,Site_E,19.529237,71.026885,2025-07-07,2025-07-08,2025-07-10,9,Express,8291.07,Delivered,522.08
DEL001393,SP00162,WH05,Site_A,16.839436,72.259512,2025-07-08,2025-07-09,2025-07-11,9,Express,6947.79,Delivered,466.99
DEL001394,SP00192,WH03,Site_A,11.388677,80.061337,2025-07-08,2025-07-09,2025-07-12,7,Express,3941.6,Delivered,245.69
DEL001395,SP00182,WH05,Site_D,18.214825,73.138902,2025-07-08,2025-07-15,2025-07-18,7,Road,3227.73,Delivered,404.09
DEL001396,SP00125,WH04,Site_A,22.712448,86.83689,2025-07-08,2025-07-09,2025-07-09,4,Express,6051.68,Delivered,369.1
DEL001397,SP00036,WH03,Site_A,11.666516,80.334231,2025-07-08,2025-07-10,2025-07-11,2,Air,5169.02,Delivered,401.08
DEL001398,SP00058,WH03,Site_E,11.416251,79.741501,2025-07-09,2025-07-10,2025-07-13,9,Express,923.36,Delivered,63.59
DEL001399,SP00007,WH05,Site_D,18.693267,74.420801,2025-07-09,2025-07-15,2025-07-18,4,Road,842.59,Delivered,110.36
DEL001400,SP00036,WH05,Site_D,18.758384,73.13823,2025-07-09,2025-07-16,2025-07-18,8,Road,4471.01,Delivered,573.26
DEL001401,SP00022,WH01,Site_C,17.173146,71.645761,2025-07-12,2025-07-14,2025-07-14,3,Air,9843.34,Delivered,790.8
DEL001402,SP00182,WH03,Site_E,11.868195,80.88705,2025-07-12,2025-07-13,2025-07-16,6,Express,8235.69,Delivered,553.26
DEL001403,SP00082,WH02,Site_A,29.956773,77.642815,2025-07-12,2025-07-17,2025-07-19,1,Road,3749.98,Delivered,508.81
DEL001404,SP00158,WH05,Site_B,17.103809,74.786049,2025-07-14,2025-07-15,2025-07-14,4,Express,10741.97,Delivered,713.4
DEL001405,SP00108,WH03,Site_C,13.790295,79.0271,2025-07-15,2025-07-16,2025-07-15,8,Express,2968.54,Delivered,202.25
DEL001406,SP00126,WH05,Site_B,17.620204,74.151879,2025-07-15,2025-07-19,2025-07-21,10,Road,6167.36,Delivered,705.8
DEL001407,SP00005,WH03,Site_D,12.480871,82.067662,2025-07-15,2025-07-20,2025-07-20,7,Road,4764.5,Delivered,637.9
DEL001408,SP00166,WH04,Site_B,23.46967,88.562953,2025-07-15,2025-07-19,2025-07-21,8,Road,2712.48,Delivered,319.75
DEL001409,SP00132,WH05,Site_C,18.250362,73.708707,2025-07-15,2025-07-22,2025-07-21,10,Road,6218.19,Delivered,777.62
DEL001410,SP00112,WH01,Site_E,18.042999,73.978832,2025-07-17,2025-07-18,2025-07-17,9,Express,4668.95,Delivered,330.87
DEL001411,SP00093,WH01,Site_A,18.67867,74.159611,2025-07-17,2025-07-18,2025-07-21,8,Express,7691.4,Delivered,472.75
DEL001412,SP00060,WH01,Site_C,18.189066,73.193436,2025-07-17,2025-07-21,2025-07-24,3,Road,2886.92,Delivered,364.81
DEL001413,SP00155,WH01,Site_E,18.792132,74.667159,2025-07-19,2025-07-25,2025-07-28,1,Road,5594.18,Delivered,770.85
DEL001414,SP00115,WH01,Site_E,17.66065,71.544103,2025-07-19,2025-07-21,2025-07-24,3,Air,7863.86,Delivered,596.93
DEL001415,SP00086,WH05,Site_E,18.291184,75.532586,2025-07-19,2025-07-20,2025-07-19,8,Express,9665.49,Delivered,647.46
DEL001416,SP00032,WH01,Site_C,18.340021,71.550489,2025-07-19,2025-07-23,2025-07-24,4,Road,4463.65,Delivered,608.16
DEL001417,SP00168,WH05,Site_D,19.002937,72.725219,2025-07-19,2025-07-22,2025-07-22,8,Road,1294.56,Delivered,157.01
DEL001418,SP00155,WH03,Site_D,13.437417,82.266671,2025-07-20,2025-07-25,2025-07-25,1,Road,2587.48,Delivered,305.51
DEL001419,SP00078,WH03,Site_D,14.858908,78.513264,2025-07-22,2025-07-26,2025-07-25,2,Road,4857.74,Delivered,632.29
DEL001420,SP00169,WH03,Site_C,14.212369,80.83943,2025-07-22,2025-07-23,2025-07-24,6,Express,9651.09,Delivered,710.96
DEL001421,SP00140,WH01,Site_E,17.604078,72.853985,2025-07-22,2025-07-23,2025-07-26,7,Express,4796.59,Delivered,318.6
DEL001422,SP00100,WH02,Site_C,27.091365,78.942282,2025-07-22,2025-07-23,2025-07-26,7,Express,4022.93,Delivered,260.11
DEL001423,SP00054,WH05,Site_D,18.70744,72.481692,2025-07-22,2025-07-24,2025-07-27,5,Air,2154.92,Delivered,192.47
DEL001424,SP00157,WH03,Site_C,12.197339,80.117719,2025-07-23,2025-07-25,2025-07-27,3,Air,8781.65,Delivered,748.75
DEL001425,SP00044,WH04,Site_D,22.751994,89.568218,2025-07-23,2025-07-24,2025-07-26,2,Express,11949.32,Delivered,735.94
DEL001426,SP00164,WH04,Site_A,21.952425,86.697548,2025-07-23,2025-07-25,2025-07-24,3,Air,4766.87,Delivered,374.72
DEL001427,SP00122,WH03,Site_B,11.503057,81.033339,2025-07-24,2025-07-25,2025-07-27,2,Express,1215.57,Delivered,89.58
DEL001428,SP00033,WH01,Site_B,20.011225,71.247142,2025-07-26,2025-07-28,2025-07-30,1,Air,5260.92,Delivered,470.75
DEL001429,SP00130,WH01,Site_E,17.855676,74.012618,2025-07-26,2025-07-28,2025-07-27,3,Air,1156.94,Delivered,100.82
DEL001430,SP00119,WH04,Site_D,23.560765,90.336622,2025-07-27,2025-07-29,2025-07-30,9,Air,663.81,Delivered,53.17
DEL001431,SP00082,WH03,Site_D,11.674982,80.563631,2025-07-27,2025-07-29,2025-07-28,3,Air,4365.63,Delivered,345.36
DEL001432,SP00077,WH03,Site_A,14.712475,78.820727,2025-07-27,2025-07-29,2025-07-29,9,Air,5392.23,Delivered,419.06
DEL001433,SP00120,WH05,Site_D,18.483653,73.593151,2025-07-27,2025-07-28,2025-07-29,3,Express,1161.22,Delivered,85.69
DEL001434,SP00058,WH02,Site_E,27.830716,76.254584,2025-07-27,2025-07-29,2025-07-28,10,Air,3463.81,Delivered,315.38
DEL001435,SP00189,WH01,Site_A,18.202285,71.470361,2025-07-28,2025-08-02,2025-08-02,2,Road,3977.28,Delivered,520.21
DEL001436,SP00178,WH03,Site_D,13.707153,81.364241,2025-07-28,2025-07-30,2025-08-01,5,Air,8534.38,Delivered,697.59
DEL001437,SP00105,WH04,Site_E,20.61258,86.593121,2025-07-28,2025-07-29,2025-07-29,5,Express,6143.22,Delivered,438.21
DEL001438,SP00005,WH05,Site_A,19.922574,72.737524,2025-07-28,2025-08-02,2025-08-04,7,Road,2056.63,Delivered,248.75
DEL001439,SP00178,WH04,Site_C,21.085405,86.875162,2025-07-29,2025-08-01,2025-08-03,1,Road,4839.83,Delivered,571.42
DEL001440,SP00132,WH04,Site_B,23.973691,89.986681,2025-07-29,2025-07-31,2025-08-01,5,Air,6420.11,Delivered,579.37
DEL001441,SP00047,WH04,Site_C,23.121272,89.510702,2025-07-29,2025-08-03,2025-08-05,7,Road,6259.76,Delivered,722.3
DEL001442,SP00013,WH01,Site_A,19.490069,71.195694,2025-07-29,2025-08-01,2025-08-01,7,Road,3204.44,Delivered,425.46
DEL001443,SP00053,WH04,Site_D,24.308684,88.340248,2025-07-29,2025-07-31,2025-08-03,10,Air,6042.78,Delivered,527.49
DEL001444,SP00135,WH01,Site_D,18.499954,71.998969,2025-07-30,2025-08-01,2025-08-03,7,Air,7108.86,Delivered,544.94
DEL001445,SP00011,WH05,Site_A,20.377261,74.714396,2025-07-30,2025-08-01,2025-08-04,7,Air,2792.59,Delivered,214.81
DEL001446,SP00149,WH01,Site_B,20.896876,74.51586,2025-07-30,2025-07-31,2025-08-01,3,Express,2896.1,Delivered,209.38
DEL001447,SP00116,WH01,Site_C,18.099409,72.290272,2025-07-30,2025-07-31,2025-08-01,3,Express,7987.6,Delivered,576.31
DEL001448,SP00194,WH03,Site_A,12.218917,80.325469,2025-07-31,2025-08-07,2025-08-06,6,Road,2449.49,Delivered,286.54
DEL001449,SP00178,WH04,Site_E,21.340207,87.826796,2025-08-01,2025-08-02,2025-08-04,1,Express,9009.31,Delivered,622.7
DEL001450,SP00028,WH04,Site_B,20.915022,89.990571,2025-08-01,2025-08-02,2025-08-03,10,Express,6111.67,Delivered,410.96
DEL001451,SP00132,WH05,Site_A,16.665866,73.69201,2025-08-01,2025-08-06,2025-08-05,9,Road,3306.03,Delivered,454.18
DEL001452,SP00148,WH04,Site_C,20.716129,89.971035,2025-08-01,2025-08-03,2025-08-03,5,Air,3876.15,Delivered,298.93
DEL001453,SP00068,WH05,Site_B,16.969441,75.499719,2025-08-01,2025-08-03,2025-08-02,10,Air,10126.83,Delivered,782.84
DEL001454,SP00152,WH04,Site_C,23.844648,89.024974,2025-08-02,2025-08-03,2025-08-06,1,Express,7686.19,Delivered,470.7
DEL001455,SP00185,WH04,Site_E,21.152222,89.393058,2025-08-02,2025-08-07,2025-08-08,6,Road,5499.14,Delivered,677.28
DEL001456,SP00009,WH02,Site_B,29.13445,76.860197,2025-08-06,2025-08-11,2025-08-12,7,Road,3186.34,Delivered,375.03
DEL001457,SP00095,WH04,Site_B,22.756131,86.800599,2025-08-06,2025-08-09,2025-08-09,9,Road,2928.64,Delivered,402.8
DEL001458,SP00151,WH02,Site_C,27.308708,76.523042,2025-08-06,2025-08-12,2025-08-11,5,Road,3968.27,Delivered,452.97
DEL001459,SP00085,WH01,Site_A,19.693301,72.229425,2025-08-09,2025-08-16,2025-08-15,2,Road,2434.68,Delivered,283.66
DEL001460,SP00028,WH01,Site_D,20.666034,72.511379,2025-08-09,2025-08-11,2025-08-11,2,Air,4699.34,Delivered,423.99
DEL001461,SP00005,WH04,Site_A,21.06106,87.199815,2025-08-10,2025-08-15,2025-08-16,4,Road,5247.75,Delivered,674.52
DEL001462,SP00162,WH04,Site_B,21.001639,86.832811,2025-08-14,2025-08-15,2025-08-14,5,Express,9195.9,Delivered,652.49
DEL001463,SP00084,WH02,Site_A,29.369572,76.620796,2025-08-14,2025-08-15,2025-08-18,4,Express,5549.53,Delivered,341.17
DEL001464,SP00080,WH01,Site_A,18.179934,74.317917,2025-08-17,2025-08-18,2025-08-20,2,Express,974.74,Delivered,60.85
DEL001465,SP00173,WH01,Site_E,18.752362,71.329103,2025-08-17,2025-08-19,2025-08-20,5,Air,1814.25,Delivered,148.34
DEL001466,SP00199,WH05,Site_D,17.399859,72.657065,2025-08-18,2025-08-20,2025-08-19,5,Air,8795.27,Delivered,730.64
DEL001467,SP00094,WH05,Site_E,19.921678,72.612114,2025-08-18,2025-08-22,2025-08-24,5,Road,1654.91,Delivered,226.67
DEL001468,SP00031,WH02,Site_C,28.104672,77.108152,2025-08-18,2025-08-20,2025-08-22,7,Air,6486.2,Delivered,555.23
DEL001469,SP00049,WH05,Site_D,17.86482,73.168371,2025-08-18,2025-08-22,2025-08-25,9,Road,3634.42,Delivered,433.0
