transaction_id,transaction_date,part_id,part_name,transaction_type,quantity,unit_cost,total_cost,batch_id
PUR002257,2022-04-19,SP00153,Filter Type-153,Purchase,43,342.14,14711.98,BATCH02257
PUR002258,2022-05-20,SP00153,Filter Type-153,Purchase,79,345.37,27283.87,BATCH02258
PUR002259,2022-06-06,SP00153,Filter Type-153,Purchase,14,346.3,4848.18,BATCH02259
PUR002260,2022-07-17,SP00153,Filter Type-153,Purchase,25,363.59,9089.87,BATCH02260
PUR002261,2022-07-23,SP00153,Filter Type-153,Purchase,50,342.83,17141.41,BATCH02261
PUR002262,2022-10-03,SP00153,Filter Type-153,Purchase,66,362.55,23928.35,BATCH02262
PUR002263,2022-11-09,SP00153,Filter Type-153,Purchase,14,350.48,4906.78,BATCH02263
PUR002264,2023-01-02,SP00153,Filter Type-153,Purchase,94,342.95,32237.16,BATCH02264
PUR002265,2023-04-18,SP00153,Filter Type-153,Purchase,48,372.25,17867.92,BATCH02265
PUR002266,2023-09-13,SP00153,Filter Type-153,Purchase,31,380.23,11787.07,BATCH02266
PUR002267,2023-11-01,SP00153,Filter Type-153,Purchase,27,368.09,9938.54,BATCH02267
PUR002268,2024-02-23,SP00153,Filter Type-153,Purchase,59,366.67,21633.54,BATCH02268
PUR002269,2024-10-05,SP00153,Filter Type-153,Purchase,24,383.6,9206.36,BATCH02269
PUR002270,2024-10-17,SP00153,Filter Type-153,Purchase,72,387.28,27884.39,BATCH02270
PUR002271,2024-11-30,SP00153,Filter Type-153,Purchase,97,392.86,38107.28,BATCH02271
PUR002272,2022-02-27,SP00154,Gasket Type-154,Purchase,84,300.81,25268.28,BATCH02272
PUR002273,2022-04-03,SP00154,Gasket Type-154,Purchase,90,279.3,25136.9,BATCH02273
PUR002274,2022-04-25,SP00154,Gasket Type-154,Purchase,22,289.37,6366.22,BATCH02274
PUR002275,2022-05-06,SP00154,Gasket Type-154,Purchase,55,292.36,16079.89,BATCH02275
PUR002276,2022-09-20,SP00154,Gasket Type-154,Purchase,17,297.27,5053.58,BATCH02276
PUR002277,2022-11-17,SP00154,Gasket Type-154,Purchase,41,307.08,12590.45,BATCH02277
PUR002278,2023-06-24,SP00154,Gasket Type-154,Purchase,49,302.65,14829.67,BATCH02278
PUR002279,2023-08-06,SP00154,Gasket Type-154,Purchase,98,315.49,30918.49,BATCH02279
PUR002280,2023-10-19,SP00154,Gasket Type-154,Purchase,49,301.83,14789.53,BATCH02280
PUR002281,2023-12-16,SP00154,Gasket Type-154,Purchase,31,305.58,9473.1,BATCH02281
PUR002282,2023-12-24,SP00154,Gasket Type-154,Purchase,51,302.87,15446.58,BATCH02282
PUR002283,2024-01-21,SP00154,Gasket Type-154,Purchase,94,304.5,28622.56,BATCH02283
PUR002284,2024-02-13,SP00154,Gasket Type-154,Purchase,82,331.81,27208.55,BATCH02284
PUR002285,2024-03-12,SP00154,Gasket Type-154,Purchase,63,321.76,20271.01,BATCH02285
PUR002286,2024-08-20,SP00154,Gasket Type-154,Purchase,99,320.03,31682.57,BATCH02286
PUR002287,2024-09-01,SP00154,Gasket Type-154,Purchase,12,327.15,3925.86,BATCH02287
PUR002288,2024-10-10,SP00154,Gasket Type-154,Purchase,58,345.71,20051.26,BATCH02288
PUR002289,2024-11-03,SP00154,Gasket Type-154,Purchase,51,332.97,16981.67,BATCH02289
PUR002290,2022-04-08,SP00155,Seal Type-155,Purchase,61,445.54,27177.94,BATCH02290
PUR002291,2022-06-04,SP00155,Seal Type-155,Purchase,89,440.78,39229.12,BATCH02291
PUR002292,2022-07-20,SP00155,Seal Type-155,Purchase,21,440.84,9257.65,BATCH02292
PUR002293,2022-07-24,SP00155,Seal Type-155,Purchase,84,439.99,36959.27,BATCH02293
PUR002294,2022-12-08,SP00155,Seal Type-155,Purchase,53,420.71,22297.54,BATCH02294
PUR002295,2023-02-18,SP00155,Seal Type-155,Purchase,82,432.58,35471.47,BATCH02295
PUR002296,2023-02-26,SP00155,Seal Type-155,Purchase,70,456.41,31948.96,BATCH02296
PUR002297,2023-03-15,SP00155,Seal Type-155,Purchase,54,440.81,23803.62,BATCH02297
PUR002298,2023-06-28,SP00155,Seal Type-155,Purchase,93,463.38,43094.01,BATCH02298
PUR002299,2023-08-12,SP00155,Seal Type-155,Purchase,74,467.31,34580.68,BATCH02299
PUR002300,2023-09-01,SP00155,Seal Type-155,Purchase,65,467.6,30394.09,BATCH02300
PUR002301,2023-09-06,SP00155,Seal Type-155,Purchase,50,461.51,23075.47,BATCH02301
PUR002302,2023-11-20,SP00155,Seal Type-155,Purchase,61,444.64,27123.2,BATCH02302
PUR002303,2023-11-27,SP00155,Seal Type-155,Purchase,75,447.38,33553.56,BATCH02303
PUR002304,2024-01-15,SP00155,Seal Type-155,Purchase,80,459.45,36755.63,BATCH02304
PUR002305,2024-06-11,SP00155,Seal Type-155,Purchase,12,455.08,5460.99,BATCH02305
PUR002306,2024-09-27,SP00155,Seal Type-155,Purchase,76,482.38,36661.19,BATCH02306
PUR002307,2024-10-14,SP00155,Seal Type-155,Purchase,83,494.58,41050.27,BATCH02307
PUR002308,2024-10-26,SP00155,Seal Type-155,Purchase,94,477.92,44924.58,BATCH02308
PUR002309,2022-05-03,SP00156,Belt Type-156,Purchase,44,666.92,29344.37,BATCH02309
PUR002310,2022-05-12,SP00156,Belt Type-156,Purchase,92,666.29,61298.66,BATCH02310
PUR002311,2022-10-30,SP00156,Belt Type-156,Purchase,97,637.84,61870.42,BATCH02311
PUR002312,2022-11-05,SP00156,Belt Type-156,Purchase,61,667.46,40715.03,BATCH02312
PUR002313,2023-02-15,SP00156,Belt Type-156,Purchase,29,652.12,18911.41,BATCH02313
PUR002314,2023-02-21,SP00156,Belt Type-156,Purchase,41,649.5,26629.67,BATCH02314
PUR002315,2023-05-08,SP00156,Belt Type-156,Purchase,49,696.85,34145.83,BATCH02315
PUR002316,2023-07-03,SP00156,Belt Type-156,Purchase,81,679.17,55012.93,BATCH02316
PUR002317,2023-09-07,SP00156,Belt Type-156,Purchase,64,721.12,46151.43,BATCH02317
PUR002318,2023-10-15,SP00156,Belt Type-156,Purchase,14,700.79,9811.13,BATCH02318
PUR002319,2024-01-17,SP00156,Belt Type-156,Purchase,44,677.99,29831.4,BATCH02319
PUR002320,2024-04-20,SP00156,Belt Type-156,Purchase,43,681.27,29294.71,BATCH02320
PUR002321,2024-06-07,SP00156,Belt Type-156,Purchase,45,731.74,32928.5,BATCH02321
PUR002322,2024-06-10,SP00156,Belt Type-156,Purchase,32,722.69,23126.18,BATCH02322
PUR002323,2024-08-05,SP00156,Belt Type-156,Purchase,15,726.6,10899.06,BATCH02323
PUR002324,2024-12-05,SP00156,Belt Type-156,Purchase,72,760.58,54761.46,BATCH02324
PUR002325,2024-12-27,SP00156,Belt Type-156,Purchase,17,749.34,12738.85,BATCH02325
PUR002326,2022-05-11,SP00157,Sensor Type-157,Purchase,76,357.87,27198.3,BATCH02326
PUR002327,2022-07-04,SP00157,Sensor Type-157,Purchase,84,351.19,29499.85,BATCH02327
PUR002328,2022-08-18,SP00157,Sensor Type-157,Purchase,77,363.22,27968.14,BATCH02328
PUR002329,2022-10-15,SP00157,Sensor Type-157,Purchase,21,341.58,7173.11,BATCH02329
PUR002330,2023-04-29,SP00157,Sensor Type-157,Purchase,25,349.91,8747.68,BATCH02330
PUR002331,2023-09-03,SP00157,Sensor Type-157,Purchase,50,375.16,18757.92,BATCH02331
PUR002332,2023-10-05,SP00157,Sensor Type-157,Purchase,84,360.4,30273.59,BATCH02332
PUR002333,2024-01-15,SP00157,Sensor Type-157,Purchase,40,380.18,15207.14,BATCH02333
PUR002334,2024-03-23,SP00157,Sensor Type-157,Purchase,37,390.82,14460.25,BATCH02334
PUR002335,2024-04-13,SP00157,Sensor Type-157,Purchase,32,362.12,11587.86,BATCH02335
PUR002336,2024-10-21,SP00157,Sensor Type-157,Purchase,45,373.31,16798.88,BATCH02336
PUR002337,2022-04-25,SP00158,Valve Type-158,Purchase,87,1049.49,91305.46,BATCH02337
PUR002338,2022-08-20,SP00158,Valve Type-158,Purchase,94,1067.59,100353.26,BATCH02338
PUR002339,2022-10-24,SP00158,Valve Type-158,Purchase,16,1163.1,18609.58,BATCH02339
PUR002340,2023-05-20,SP00158,Valve Type-158,Purchase,95,1182.39,112326.72,BATCH02340
PUR002341,2023-06-05,SP00158,Valve Type-158,Purchase,80,1132.37,90589.99,BATCH02341
PUR002342,2023-07-23,SP00158,Valve Type-158,Purchase,91,1156.29,105222.29,BATCH02342
PUR002343,2023-09-24,SP00158,Valve Type-158,Purchase,56,1233.21,69059.53,BATCH02343
PUR002344,2023-10-11,SP00158,Valve Type-158,Purchase,97,1229.31,119243.22,BATCH02344
PUR002345,2024-01-14,SP00158,Valve Type-158,Purchase,40,1150.6,46024.05,BATCH02345
PUR002346,2024-01-24,SP00158,Valve Type-158,Purchase,59,1240.1,73166.08,BATCH02346
PUR002347,2024-02-07,SP00158,Valve Type-158,Purchase,60,1140.34,68420.35,BATCH02347
PUR002348,2024-04-16,SP00158,Valve Type-158,Purchase,42,1261.33,52976.06,BATCH02348
PUR002349,2024-05-17,SP00158,Valve Type-158,Purchase,40,1190.05,47602.19,BATCH02349
PUR002350,2024-08-30,SP00158,Valve Type-158,Purchase,30,1204.93,36147.86,BATCH02350
PUR002351,2024-08-31,SP00158,Valve Type-158,Purchase,90,1281.15,115303.08,BATCH02351
PUR002352,2024-10-01,SP00158,Valve Type-158,Purchase,92,1212.03,111506.73,BATCH02352
PUR002353,2024-12-28,SP00158,Valve Type-158,Purchase,14,1235.99,17303.88,BATCH02353
PUR002354,2022-05-16,SP00159,Filter Type-159,Purchase,13,2452.32,31880.18,BATCH02354
PUR002355,2022-06-14,SP00159,Filter Type-159,Purchase,92,2538.25,233518.55,BATCH02355
PUR002356,2022-07-25,SP00159,Filter Type-159,Purchase,90,2522.25,227002.33,BATCH02356
PUR002357,2022-11-25,SP00159,Filter Type-159,Purchase,92,2513.49,231240.87,BATCH02357
PUR002358,2023-06-19,SP00159,Filter Type-159,Purchase,61,2501.59,152596.76,BATCH02358
PUR002359,2023-11-01,SP00159,Filter Type-159,Purchase,49,2561.59,125517.99,BATCH02359
PUR002360,2023-11-13,SP00159,Filter Type-159,Purchase,20,2595.51,51910.12,BATCH02360
PUR002361,2023-12-22,SP00159,Filter Type-159,Purchase,41,2554.27,104724.91,BATCH02361
PUR002362,2024-04-25,SP00159,Filter Type-159,Purchase,93,2703.54,251428.89,BATCH02362
PUR002363,2024-05-11,SP00159,Filter Type-159,Purchase,86,2775.59,238700.87,BATCH02363
PUR002364,2024-05-15,SP00159,Filter Type-159,Purchase,50,2756.01,137800.35,BATCH02364
PUR002365,2024-08-22,SP00159,Filter Type-159,Purchase,27,2725.27,73582.26,BATCH02365
PUR002366,2024-10-03,SP00159,Filter Type-159,Purchase,97,2686.6,260600.17,BATCH02366
PUR002367,2024-11-02,SP00159,Filter Type-159,Purchase,51,2788.11,142193.58,BATCH02367
PUR002368,2022-02-12,SP00160,Gasket Type-160,Purchase,31,428.71,13290.08,BATCH02368
PUR002369,2022-02-17,SP00160,Gasket Type-160,Purchase,89,401.61,35743.01,BATCH02369
PUR002370,2022-06-22,SP00160,Gasket Type-160,Purchase,43,424.65,18260.14,BATCH02370
PUR002371,2022-07-02,SP00160,Gasket Type-160,Purchase,57,413.25,23555.03,BATCH02371
PUR002372,2023-01-08,SP00160,Gasket Type-160,Purchase,82,424.66,34821.86,BATCH02372
PUR002373,2023-02-11,SP00160,Gasket Type-160,Purchase,77,424.21,32664.25,BATCH02373
PUR002374,2023-04-05,SP00160,Gasket Type-160,Purchase,68,441.24,30004.54,BATCH02374
PUR002375,2023-04-14,SP00160,Gasket Type-160,Purchase,73,459.19,33520.82,BATCH02375
PUR002376,2023-06-21,SP00160,Gasket Type-160,Purchase,36,431.42,15531.11,BATCH02376
PUR002377,2024-01-23,SP00160,Gasket Type-160,Purchase,44,446.63,19651.79,BATCH02377
PUR002378,2024-02-12,SP00160,Gasket Type-160,Purchase,73,452.24,33013.67,BATCH02378
PUR002379,2024-03-16,SP00160,Gasket Type-160,Purchase,65,458.46,29799.71,BATCH02379
PUR002380,2024-04-28,SP00160,Gasket Type-160,Purchase,86,483.01,41538.73,BATCH02380
PUR002381,2024-08-05,SP00160,Gasket Type-160,Purchase,46,458.63,21096.94,BATCH02381
PUR002382,2022-01-22,SP00161,Sensor Type-161,Purchase,100,280.99,28098.84,BATCH02382
PUR002383,2022-02-28,SP00161,Sensor Type-161,Purchase,86,274.39,23597.41,BATCH02383
PUR002384,2022-06-25,SP00161,Sensor Type-161,Purchase,22,274.06,6029.29,BATCH02384
PUR002385,2022-09-30,SP00161,Sensor Type-161,Purchase,16,286.17,4578.78,BATCH02385
PUR002386,2022-10-26,SP00161,Sensor Type-161,Purchase,40,280.76,11230.26,BATCH02386
PUR002387,2023-01-05,SP00161,Sensor Type-161,Purchase,55,287.36,15804.75,BATCH02387
PUR002388,2023-01-23,SP00161,Sensor Type-161,Purchase,95,303.22,28806.16,BATCH02388
PUR002389,2023-03-11,SP00161,Sensor Type-161,Purchase,86,304.22,26162.79,BATCH02389
PUR002390,2023-04-28,SP00161,Sensor Type-161,Purchase,15,298.57,4478.58,BATCH02390
PUR002391,2023-05-24,SP00161,Sensor Type-161,Purchase,74,278.91,20639.09,BATCH02391
PUR002392,2023-06-21,SP00161,Sensor Type-161,Purchase,48,298.0,14303.82,BATCH02392
PUR002393,2023-08-18,SP00161,Sensor Type-161,Purchase,95,310.82,29527.71,BATCH02393
PUR002394,2023-10-25,SP00161,Sensor Type-161,Purchase,81,295.34,23922.93,BATCH02394
PUR002395,2024-01-28,SP00161,Sensor Type-161,Purchase,32,288.88,9244.29,BATCH02395
PUR002396,2024-03-25,SP00161,Sensor Type-161,Purchase,74,297.61,22023.18,BATCH02396
PUR002397,2024-04-16,SP00161,Sensor Type-161,Purchase,53,305.53,16192.96,BATCH02397
PUR002398,2024-05-06,SP00161,Sensor Type-161,Purchase,26,318.08,8270.09,BATCH02398
PUR002399,2024-07-12,SP00161,Sensor Type-161,Purchase,100,296.34,29633.53,BATCH02399
PUR002400,2024-07-27,SP00161,Sensor Type-161,Purchase,28,310.52,8694.6,BATCH02400
PUR002401,2024-08-18,SP00161,Sensor Type-161,Purchase,50,302.97,15148.46,BATCH02401
PUR002402,2022-09-19,SP00162,Wire Type-162,Purchase,31,269.37,8350.39,BATCH02402
PUR002403,2023-06-24,SP00162,Wire Type-162,Purchase,72,275.89,19864.21,BATCH02403
PUR002404,2023-06-25,SP00162,Wire Type-162,Purchase,29,288.52,8367.21,BATCH02404
PUR002405,2023-07-30,SP00162,Wire Type-162,Purchase,94,283.94,26690.3,BATCH02405
PUR002406,2023-08-03,SP00162,Wire Type-162,Purchase,66,286.37,18900.51,BATCH02406
PUR002407,2023-10-04,SP00162,Wire Type-162,Purchase,29,272.01,7888.36,BATCH02407
PUR002408,2024-01-09,SP00162,Wire Type-162,Purchase,33,275.37,9087.34,BATCH02408
PUR002409,2024-05-30,SP00162,Wire Type-162,Purchase,43,279.69,12026.67,BATCH02409
PUR002410,2024-10-19,SP00162,Wire Type-162,Purchase,69,288.36,19896.54,BATCH02410
PUR002411,2024-11-24,SP00162,Wire Type-162,Purchase,73,297.78,21737.99,BATCH02411
PUR002412,2022-07-11,SP00163,Hose Type-163,Purchase,46,131.95,6069.63,BATCH02412
PUR002413,2022-08-19,SP00163,Hose Type-163,Purchase,31,132.32,4101.92,BATCH02413
PUR002414,2022-09-11,SP00163,Hose Type-163,Purchase,44,140.53,6183.28,BATCH02414
PUR002415,2022-10-31,SP00163,Hose Type-163,Purchase,94,138.88,13055.0,BATCH02415
PUR002416,2023-12-17,SP00163,Hose Type-163,Purchase,84,146.74,12325.76,BATCH02416
PUR002417,2024-01-01,SP00163,Hose Type-163,Purchase,10,153.02,1530.2,BATCH02417
PUR002418,2024-06-23,SP00163,Hose Type-163,Purchase,83,149.31,12392.47,BATCH02418
PUR002419,2024-07-26,SP00163,Hose Type-163,Purchase,19,144.74,2750.11,BATCH02419
PUR002420,2024-09-20,SP00163,Hose Type-163,Purchase,73,146.71,10710.11,BATCH02420
PUR002421,2024-10-06,SP00163,Hose Type-163,Purchase,52,153.49,7981.67,BATCH02421
PUR002422,2022-03-01,SP00164,Valve Type-164,Purchase,94,827.03,77741.08,BATCH02422
PUR002423,2022-06-16,SP00164,Valve Type-164,Purchase,90,810.56,72950.61,BATCH02423
PUR002424,2022-08-06,SP00164,Valve Type-164,Purchase,86,854.97,73527.47,BATCH02424
PUR002425,2022-09-07,SP00164,Valve Type-164,Purchase,52,834.2,43378.59,BATCH02425
PUR002426,2022-11-11,SP00164,Valve Type-164,Purchase,93,867.21,80650.52,BATCH02426
PUR002427,2023-08-06,SP00164,Valve Type-164,Purchase,67,867.95,58152.37,BATCH02427
PUR002428,2023-10-25,SP00164,Valve Type-164,Purchase,82,850.99,69781.3,BATCH02428
PUR002429,2024-02-05,SP00164,Valve Type-164,Purchase,16,844.84,13517.43,BATCH02429
PUR002430,2024-03-18,SP00164,Valve Type-164,Purchase,46,908.53,41792.19,BATCH02430
PUR002431,2024-07-31,SP00164,Valve Type-164,Purchase,17,880.76,14972.95,BATCH02431
PUR002432,2022-02-12,SP00165,Seal Type-165,Purchase,46,408.97,18812.41,BATCH02432
PUR002433,2022-07-02,SP00165,Seal Type-165,Purchase,93,411.4,38260.09,BATCH02433
PUR002434,2022-07-09,SP00165,Seal Type-165,Purchase,48,391.78,18805.24,BATCH02434
PUR002435,2022-11-30,SP00165,Seal Type-165,Purchase,65,413.24,26860.33,BATCH02435
PUR002436,2022-12-31,SP00165,Seal Type-165,Purchase,49,425.09,20829.44,BATCH02436
PUR002437,2023-03-03,SP00165,Seal Type-165,Purchase,87,435.56,37893.41,BATCH02437
PUR002438,2023-05-07,SP00165,Seal Type-165,Purchase,95,406.61,38627.95,BATCH02438
PUR002439,2023-06-07,SP00165,Seal Type-165,Purchase,57,406.74,23184.0,BATCH02439
PUR002440,2024-02-21,SP00165,Seal Type-165,Purchase,72,438.44,31568.01,BATCH02440
PUR002441,2024-03-06,SP00165,Seal Type-165,Purchase,59,436.26,25739.11,BATCH02441
PUR002442,2024-03-27,SP00165,Seal Type-165,Purchase,82,438.75,35977.58,BATCH02442
PUR002443,2022-03-24,SP00166,Bolt Type-166,Purchase,20,1982.18,39643.58,BATCH02443
PUR002444,2022-06-21,SP00166,Bolt Type-166,Purchase,71,2094.42,148703.96,BATCH02444
PUR002445,2022-07-04,SP00166,Bolt Type-166,Purchase,26,1975.73,51369.09,BATCH02445
PUR002446,2022-07-10,SP00166,Bolt Type-166,Purchase,48,2054.78,98629.32,BATCH02446
PUR002447,2022-11-14,SP00166,Bolt Type-166,Purchase,76,2121.88,161262.69,BATCH02447
PUR002448,2023-01-17,SP00166,Bolt Type-166,Purchase,82,2054.09,168435.2,BATCH02448
PUR002449,2023-04-05,SP00166,Bolt Type-166,Purchase,19,1995.52,37914.96,BATCH02449
PUR002450,2023-08-19,SP00166,Bolt Type-166,Purchase,75,2215.43,166157.47,BATCH02450
PUR002451,2023-12-01,SP00166,Bolt Type-166,Purchase,64,2070.16,132490.05,BATCH02451
PUR002452,2024-01-25,SP00166,Bolt Type-166,Purchase,69,2150.65,148394.53,BATCH02452
PUR002453,2024-05-15,SP00166,Bolt Type-166,Purchase,82,2234.79,183253.18,BATCH02453
PUR002454,2024-05-16,SP00166,Bolt Type-166,Purchase,55,2268.5,124767.34,BATCH02454
PUR002455,2024-05-22,SP00166,Bolt Type-166,Purchase,20,2147.34,42946.78,BATCH02455
PUR002456,2024-06-08,SP00166,Bolt Type-166,Purchase,12,2265.14,27181.7,BATCH02456
PUR002457,2024-08-07,SP00166,Bolt Type-166,Purchase,94,2136.26,200808.26,BATCH02457
PUR002458,2024-10-11,SP00166,Bolt Type-166,Purchase,33,2231.24,73630.89,BATCH02458
PUR002459,2024-11-17,SP00166,Bolt Type-166,Purchase,15,2326.66,34899.86,BATCH02459
PUR002460,2024-12-10,SP00166,Bolt Type-166,Purchase,100,2161.72,216171.69,BATCH02460
PUR002461,2024-12-15,SP00166,Bolt Type-166,Purchase,85,2211.39,187968.1,BATCH02461
PUR002462,2022-01-12,SP00167,Valve Type-167,Purchase,68,321.14,21837.69,BATCH02462
PUR002463,2022-01-28,SP00167,Valve Type-167,Purchase,94,322.99,30360.71,BATCH02463
PUR002464,2022-02-06,SP00167,Valve Type-167,Purchase,87,332.08,28890.69,BATCH02464
PUR002465,2022-06-10,SP00167,Valve Type-167,Purchase,48,329.95,15837.58,BATCH02465
PUR002466,2022-08-06,SP00167,Valve Type-167,Purchase,88,328.98,28950.1,BATCH02466
PUR002467,2022-08-27,SP00167,Valve Type-167,Purchase,96,321.49,30863.35,BATCH02467
PUR002468,2022-12-18,SP00167,Valve Type-167,Purchase,96,346.25,33239.79,BATCH02468
PUR002469,2023-01-15,SP00167,Valve Type-167,Purchase,48,328.65,15774.96,BATCH02469
PUR002470,2023-01-19,SP00167,Valve Type-167,Purchase,27,318.6,8602.27,BATCH02470
PUR002471,2023-03-09,SP00167,Valve Type-167,Purchase,24,318.17,7636.02,BATCH02471
PUR002472,2023-06-16,SP00167,Valve Type-167,Purchase,99,349.41,34591.48,BATCH02472
PUR002473,2023-06-27,SP00167,Valve Type-167,Purchase,13,355.14,4616.84,BATCH02473
PUR002474,2023-12-01,SP00167,Valve Type-167,Purchase,93,335.91,31239.94,BATCH02474
PUR002475,2024-03-19,SP00167,Valve Type-167,Purchase,40,338.24,13529.75,BATCH02475
PUR002476,2024-06-07,SP00167,Valve Type-167,Purchase,90,351.87,31668.64,BATCH02476
PUR002477,2024-07-10,SP00167,Valve Type-167,Purchase,78,368.31,28728.29,BATCH02477
PUR002478,2024-12-30,SP00167,Valve Type-167,Purchase,48,351.84,16888.14,BATCH02478
PUR002479,2022-02-10,SP00168,Seal Type-168,Purchase,23,220.22,5065.05,BATCH02479
PUR002480,2022-02-14,SP00168,Seal Type-168,Purchase,65,226.98,14753.99,BATCH02480
PUR002481,2022-04-15,SP00168,Seal Type-168,Purchase,73,236.72,17280.87,BATCH02481
PUR002482,2022-08-27,SP00168,Seal Type-168,Purchase,86,235.43,20247.29,BATCH02482
PUR002483,2022-10-31,SP00168,Seal Type-168,Purchase,47,237.32,11154.26,BATCH02483
PUR002484,2022-11-09,SP00168,Seal Type-168,Purchase,61,221.49,13510.69,BATCH02484
PUR002485,2022-12-07,SP00168,Seal Type-168,Purchase,85,232.77,19785.39,BATCH02485
PUR002486,2023-02-17,SP00168,Seal Type-168,Purchase,96,240.57,23095.19,BATCH02486
PUR002487,2023-05-12,SP00168,Seal Type-168,Purchase,72,247.49,17819.1,BATCH02487
PUR002488,2023-08-27,SP00168,Seal Type-168,Purchase,17,234.65,3989.1,BATCH02488
PUR002489,2024-03-13,SP00168,Seal Type-168,Purchase,64,247.89,15864.86,BATCH02489
PUR002490,2024-05-14,SP00168,Seal Type-168,Purchase,80,250.98,20078.67,BATCH02490
PUR002491,2024-06-30,SP00168,Seal Type-168,Purchase,92,239.58,22041.32,BATCH02491
PUR002492,2024-07-09,SP00168,Seal Type-168,Purchase,70,248.71,17409.75,BATCH02492
PUR002493,2024-08-23,SP00168,Seal Type-168,Purchase,89,242.5,21582.72,BATCH02493
PUR002494,2024-08-28,SP00168,Seal Type-168,Purchase,54,263.39,14223.06,BATCH02494
PUR002495,2024-09-20,SP00168,Seal Type-168,Purchase,65,251.71,16361.06,BATCH02495
PUR002496,2022-11-27,SP00169,Pump Type-169,Purchase,94,332.5,31255.41,BATCH02496
PUR002497,2023-01-29,SP00169,Pump Type-169,Purchase,47,320.67,15071.44,BATCH02497
PUR002498,2023-03-26,SP00169,Pump Type-169,Purchase,59,331.25,19543.78,BATCH02498
PUR002499,2023-04-21,SP00169,Pump Type-169,Purchase,96,340.06,32645.85,BATCH02499
PUR002500,2023-08-13,SP00169,Pump Type-169,Purchase,56,334.91,18754.95,BATCH02500
PUR002501,2023-11-26,SP00169,Pump Type-169,Purchase,30,344.16,10324.89,BATCH02501
PUR002502,2023-12-06,SP00169,Pump Type-169,Purchase,46,338.77,15583.22,BATCH02502
PUR002503,2024-06-16,SP00169,Pump Type-169,Purchase,21,349.29,7335.18,BATCH02503
PUR002504,2024-08-19,SP00169,Pump Type-169,Purchase,26,351.2,9131.33,BATCH02504
PUR002505,2024-11-05,SP00169,Pump Type-169,Purchase,30,337.3,10119.11,BATCH02505
PUR002506,2022-02-07,SP00170,Seal Type-170,Purchase,39,3698.06,144224.31,BATCH02506
PUR002507,2022-03-07,SP00170,Seal Type-170,Purchase,38,3714.77,141161.12,BATCH02507
PUR002508,2022-04-07,SP00170,Seal Type-170,Purchase,53,3872.19,205226.22,BATCH02508
PUR002509,2022-05-11,SP00170,Seal Type-170,Purchase,15,4006.28,60094.15,BATCH02509
PUR002510,2022-07-26,SP00170,Seal Type-170,Purchase,81,4041.44,327356.27,BATCH02510
PUR002511,2022-11-21,SP00170,Seal Type-170,Purchase,29,3904.08,113218.28,BATCH02511
PUR002512,2022-12-24,SP00170,Seal Type-170,Purchase,75,4156.18,311713.69,BATCH02512
PUR002513,2023-03-05,SP00170,Seal Type-170,Purchase,23,4093.79,94157.16,BATCH02513
PUR002514,2023-04-26,SP00170,Seal Type-170,Purchase,66,4162.99,274757.12,BATCH02514
PUR002515,2023-06-19,SP00170,Seal Type-170,Purchase,24,4229.91,101517.74,BATCH02515
PUR002516,2023-09-14,SP00170,Seal Type-170,Purchase,88,4349.83,382785.29,BATCH02516
PUR002517,2023-11-23,SP00170,Seal Type-170,Purchase,23,4235.36,97413.23,BATCH02517
PUR002518,2024-01-02,SP00170,Seal Type-170,Purchase,15,4346.64,65199.63,BATCH02518
PUR002519,2024-01-05,SP00170,Seal Type-170,Purchase,31,4215.04,130666.22,BATCH02519
PUR002520,2024-05-01,SP00170,Seal Type-170,Purchase,36,4328.82,155837.62,BATCH02520
PUR002521,2024-05-31,SP00170,Seal Type-170,Purchase,30,4465.3,133959.07,BATCH02521
PUR002522,2024-10-04,SP00170,Seal Type-170,Purchase,100,4454.54,445453.51,BATCH02522
PUR002523,2024-10-08,SP00170,Seal Type-170,Purchase,74,4331.7,320545.97,BATCH02523
PUR002524,2024-10-28,SP00170,Seal Type-170,Purchase,22,4366.97,96073.27,BATCH02524
PUR002525,2022-01-14,SP00171,Sensor Type-171,Purchase,20,196.87,3937.37,BATCH02525
PUR002526,2022-09-09,SP00171,Sensor Type-171,Purchase,63,198.42,12500.44,BATCH02526
PUR002527,2022-10-10,SP00171,Sensor Type-171,Purchase,95,201.16,19110.65,BATCH02527
PUR002528,2023-02-18,SP00171,Sensor Type-171,Purchase,77,202.25,15573.24,BATCH02528
PUR002529,2023-05-18,SP00171,Sensor Type-171,Purchase,39,208.28,8123.07,BATCH02529
PUR002530,2023-08-11,SP00171,Sensor Type-171,Purchase,64,204.53,13090.05,BATCH02530
PUR002531,2023-11-17,SP00171,Sensor Type-171,Purchase,62,212.99,13205.43,BATCH02531
PUR002532,2023-12-01,SP00171,Sensor Type-171,Purchase,76,223.8,17008.45,BATCH02532
PUR002533,2024-01-15,SP00171,Sensor Type-171,Purchase,56,222.82,12477.65,BATCH02533
PUR002534,2024-05-01,SP00171,Sensor Type-171,Purchase,66,229.05,15117.28,BATCH02534
PUR002535,2024-06-18,SP00171,Sensor Type-171,Purchase,11,212.79,2340.7,BATCH02535
PUR002536,2024-08-28,SP00171,Sensor Type-171,Purchase,76,227.36,17279.53,BATCH02536
PUR002537,2022-03-17,SP00172,Gasket Type-172,Purchase,94,86.08,8091.55,BATCH02537
